actor,condition,scene_id,panel,questions,valid,correct,accuracy,all_correct,disagreement
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0057-origin3,ORIGIN,34,34,32,0.9411764705882353,0,20
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0058-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0058-origin1,ORIGIN,34,34,33,0.9705882352941176,0,11
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0058-origin2,ORIGIN,34,34,33,0.9705882352941176,0,15
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0058-origin3,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0059-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0059-origin1,ORIGIN,34,34,34,1.0,1,3
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0059-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0059-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0060-origin0,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0060-origin1,ORIGIN,34,34,30,0.8823529411764706,0,6
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0060-origin2,ORIGIN,34,34,30,0.8823529411764706,0,14
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0060-origin3,ORIGIN,34,34,30,0.8823529411764706,0,19
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0061-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0061-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0061-origin2,ORIGIN,34,34,34,1.0,1,26
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0061-origin3,ORIGIN,34,34,34,1.0,1,20
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0062-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0062-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0062-origin2,ORIGIN,34,34,34,1.0,1,24
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0062-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0063-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0063-origin1,ORIGIN,34,34,33,0.9705882352941176,0,5
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0063-origin2,ORIGIN,34,34,33,0.9705882352941176,0,19
gemma,REBUILD,UPDATE_COMPARISON-ORIGIN-0063-origin3,ORIGIN,34,34,33,0.9705882352941176,0,21
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0000-origin0,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0000-origin1,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0000-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0000-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0001-origin0,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0001-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0001-origin2,ORIGIN,34,34,14,0.4117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0001-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0002-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0002-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0002-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0002-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0003-origin0,ORIGIN,34,34,28,0.8235294117647058,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0003-origin1,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0003-origin2,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0003-origin3,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0004-origin0,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0004-origin1,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0004-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0004-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0005-origin0,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0005-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0005-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0005-origin3,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0006-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0006-origin1,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0006-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0006-origin3,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0007-origin0,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0007-origin1,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0007-origin2,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0007-origin3,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0008-origin0,ORIGIN,34,34,29,0.8529411764705882,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0008-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0008-origin2,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0008-origin3,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0009-origin0,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0009-origin1,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0009-origin2,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0009-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0010-origin0,ORIGIN,34,34,28,0.8235294117647058,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0010-origin1,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0010-origin2,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0010-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0011-origin0,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0011-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0011-origin2,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0011-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0012-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0012-origin1,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0012-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0012-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0013-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0013-origin1,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0013-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0013-origin3,ORIGIN,34,34,17,0.5,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0014-origin0,ORIGIN,34,34,29,0.8529411764705882,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0014-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0014-origin2,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0014-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0015-origin0,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0015-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0015-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0015-origin3,ORIGIN,34,34,14,0.4117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0016-origin0,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0016-origin1,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0016-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0016-origin3,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0017-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0017-origin1,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0017-origin2,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0017-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0018-origin0,ORIGIN,34,34,28,0.8235294117647058,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0018-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0018-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0018-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0019-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0019-origin1,ORIGIN,34,34,28,0.8235294117647058,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0019-origin2,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0019-origin3,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0020-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0020-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0020-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0020-origin3,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0021-origin0,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0021-origin1,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0021-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0021-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0022-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0022-origin1,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0022-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0022-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0023-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0023-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0023-origin2,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0023-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0024-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0024-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0024-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0024-origin3,ORIGIN,34,34,17,0.5,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0025-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0025-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0025-origin2,ORIGIN,34,34,17,0.5,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0025-origin3,ORIGIN,34,34,17,0.5,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0026-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0026-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0026-origin2,ORIGIN,34,34,15,0.4411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0026-origin3,ORIGIN,34,34,17,0.5,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0027-origin0,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0027-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0027-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0027-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0028-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0028-origin1,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0028-origin2,ORIGIN,34,34,14,0.4117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0028-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0029-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0029-origin1,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0029-origin2,ORIGIN,34,34,7,0.20588235294117646,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0029-origin3,ORIGIN,34,34,8,0.23529411764705882,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0030-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0030-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0030-origin2,ORIGIN,34,34,15,0.4411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0030-origin3,ORIGIN,34,34,9,0.2647058823529412,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0031-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0031-origin1,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0031-origin2,ORIGIN,34,34,11,0.3235294117647059,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0031-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0032-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0032-origin1,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0032-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0032-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0033-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0033-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0033-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0033-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0034-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0034-origin1,ORIGIN,34,34,29,0.8529411764705882,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0034-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0034-origin3,ORIGIN,34,34,15,0.4411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0035-origin0,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0035-origin1,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0035-origin2,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0035-origin3,ORIGIN,34,34,12,0.35294117647058826,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0036-origin0,ORIGIN,34,34,29,0.8529411764705882,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0036-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0036-origin2,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0036-origin3,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0037-origin0,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0037-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0037-origin2,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0037-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0038-origin0,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0038-origin1,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0038-origin2,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0038-origin3,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0039-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0039-origin1,ORIGIN,34,34,25,0.7352941176470589,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0039-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0039-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0040-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0040-origin1,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0040-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0040-origin3,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0041-origin0,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0041-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0041-origin2,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0041-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0042-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0042-origin1,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0042-origin2,ORIGIN,34,34,22,0.6470588235294118,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0042-origin3,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0043-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0043-origin1,ORIGIN,34,34,28,0.8235294117647058,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0043-origin2,ORIGIN,34,34,21,0.6176470588235294,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0043-origin3,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0044-origin0,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0044-origin1,ORIGIN,34,34,26,0.7647058823529411,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0044-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0044-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0045-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0045-origin1,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0045-origin2,ORIGIN,34,34,23,0.6764705882352942,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0045-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0046-origin0,ORIGIN,34,34,32,0.9411764705882353,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0046-origin1,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0046-origin2,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0046-origin3,ORIGIN,34,34,14,0.4117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0047-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0047-origin1,ORIGIN,34,34,27,0.7941176470588235,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0047-origin2,ORIGIN,34,34,18,0.5294117647058824,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0047-origin3,ORIGIN,34,34,16,0.47058823529411764,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0048-origin0,ORIGIN,34,34,31,0.9117647058823529,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0048-origin1,ORIGIN,34,34,20,0.5882352941176471,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0048-origin2,ORIGIN,34,34,24,0.7058823529411765,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0048-origin3,ORIGIN,34,34,19,0.5588235294117647,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0049-origin0,ORIGIN,34,34,33,0.9705882352941176,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0049-origin1,ORIGIN,34,34,30,0.8823529411764706,0,0
gemma,SOURCE,UPDATE_COMPARISON-ORIGIN-0049-origin2,ORIGIN,34,34,21,0.6176470588235294,0,0
